model,feature_set,mae,rmse,r2
random_forest_n500_leaf2_feat0p3_depth4,descriptors_plus_similarity_plus_morgan_2048,1.0915411771094405,1.2422477493979793,-0.16902531031838763
random_forest_n200_leaf2_feat0p5_depth4,descriptors_plus_similarity_plus_morgan_1024,1.093071859857978,1.2616492866760307,-0.2058263497655597
elastic_net_a0.01_l10.8,morgan_512,1.0932212049789296,1.4416625006247097,-0.5744710551726664
random_forest_n200_leaf2_feat0p5_depth6,descriptors_plus_similarity_plus_morgan_1024,1.0937066593567248,1.2622178217566962,-0.206913353980563
random_forest_n200_leaf2_feat0p5_depthnone,descriptors_plus_similarity_plus_morgan_1024,1.0937066593567248,1.2622178217566962,-0.206913353980563
random_forest_n200_leaf1_feat0p5_depthnone,descriptors_plus_morgan_1024,1.0953394736842106,1.2625272890745352,-0.20750524235196055
random_forest_n500_leaf2_feat0p5_depth4,descriptors_plus_morgan_1024,1.095489584795322,1.2604488230051463,-0.2035327455654048
random_forest_n500_leaf2_feat0p5_depth6,descriptors_plus_morgan_1024,1.095620443609023,1.2605435374329845,-0.20371362748011834
random_forest_n500_leaf2_feat0p5_depthnone,descriptors_plus_morgan_1024,1.095620443609023,1.2605435374329845,-0.20371362748011834
random_forest_n200_leaf1_feat0p5_depth6,descriptors_plus_morgan_1024,1.0957467846700086,1.2628732842325747,-0.20816716581058303
random_forest_n200_leaf2_feat0p3_depth6,descriptors_plus_morgan_2048,1.0970758343776108,1.2582101075607675,-0.19926129157417982
random_forest_n200_leaf2_feat0p3_depthnone,descriptors_plus_morgan_2048,1.0970758343776108,1.2582101075607675,-0.19926129157417982
random_forest_n200_leaf2_feat0p3_depth4,descriptors_plus_morgan_2048,1.0980128205931496,1.2583831330038573,-0.19959115219554535
random_forest_n500_leaf1_feat0p3_depth4,descriptors_plus_similarity,1.0981464780132166,1.229884890917284,-0.14587279695759214
random_forest_n500_leaf1_featsqrt_depth4,descriptors_plus_similarity,1.0981464780132166,1.229884890917284,-0.14587279695759214
random_forest_n500_leaf1_feat0p5_depth4,descriptors_plus_similarity,1.0983808114984441,1.2365838111078764,-0.15838944065133398
knn_k5_distance,descriptors,1.1010574924922174,1.2765069082556737,-0.23439403908594048
random_forest_n500_leaf1_feat0p5_depthnone,descriptors_plus_similarity,1.1049568421052651,1.2412495688407579,-0.1671473765187581
random_forest_n500_leaf1_feat0p5_depth6,descriptors_plus_similarity,1.105325058897245,1.242395883060967,-0.16930413123233445
elastic_net_a0.05_l10.5,morgan_512,1.105598171425618,1.4053835365955976,-0.49622601034698377
random_forest_n200_leaf2_feat0p5_depth4,descriptors_plus_morgan_1024,1.1067294663742686,1.2683542357651498,-0.21867696993876384
random_forest_n200_leaf2_feat0p5_depth6,descriptors_plus_morgan_1024,1.1068235254803673,1.2683107249495997,-0.2185933580930528
random_forest_n200_leaf2_feat0p5_depthnone,descriptors_plus_morgan_1024,1.1068235254803673,1.2683107249495997,-0.2185933580930528
random_forest_n500_leaf2_feat0p5_depth4,descriptors_plus_similarity_plus_morgan_2048,1.1086921027568928,1.2646457202273105,-0.21156085814722192
random_forest_n500_leaf2_feat0p3_depth6,descriptors_plus_similarity,1.1087957163742688,1.2190906111226825,-0.12584719457997418
random_forest_n500_leaf2_feat0p3_depthnone,descriptors_plus_similarity,1.1087957163742688,1.2190906111226825,-0.12584719457997418
random_forest_n500_leaf2_featsqrt_depth6,descriptors_plus_similarity,1.1087957163742688,1.2190906111226825,-0.12584719457997418
random_forest_n500_leaf2_featsqrt_depthnone,descriptors_plus_similarity,1.1087957163742688,1.2190906111226825,-0.12584719457997418
elastic_net_a0.5_l10.2,descriptors,1.1088683664162122,1.208305157471104,-0.10601428260694834
random_forest_n500_leaf2_feat0p3_depth4,descriptors_plus_similarity,1.10891638053467,1.2188404166723747,-0.12538512586631856
random_forest_n500_leaf2_featsqrt_depth4,descriptors_plus_similarity,1.10891638053467,1.2188404166723747,-0.12538512586631856
random_forest_n500_leaf2_feat0p5_depth6,descriptors_plus_similarity_plus_morgan_2048,1.1089672932330834,1.264675369885728,-0.21161766897751533
random_forest_n500_leaf2_feat0p5_depthnone,descriptors_plus_similarity_plus_morgan_2048,1.1089672932330834,1.264675369885728,-0.21161766897751533
elastic_net_a0.01_l10.8,descriptors_plus_similarity_plus_morgan_512,1.1101852993704526,1.4047445760025163,-0.49486579499841965
elastic_net_a0.01_l10.8,descriptors_plus_morgan_512,1.1102912785251426,1.404936355444066,-0.4952739889173978
random_forest_n200_leaf1_feat0p5_depth6,descriptors_plus_similarity,1.1118179010025064,1.247571459327255,-0.1790666041162201
random_forest_n200_leaf1_feat0p5_depth4,descriptors_plus_similarity,1.1123863677185388,1.2492455447426019,-0.18223304805297857
random_forest_n200_leaf2_feat0p5_depth4,descriptors_plus_similarity_plus_morgan_2048,1.1125101806599824,1.2688702758344625,-0.2196688286230033
random_forest_n200_leaf2_feat0p5_depth6,descriptors_plus_similarity_plus_morgan_2048,1.112790791562238,1.2687853147724153,-0.21950550083172704
random_forest_n200_leaf2_feat0p5_depthnone,descriptors_plus_similarity_plus_morgan_2048,1.112790791562238,1.2687853147724153,-0.21950550083172704
random_forest_n200_leaf1_feat0p5_depthnone,descriptors_plus_similarity,1.1128078947368427,1.2477462326868438,-0.1793969801668449
elastic_net_a1_l10.5,morgan_512,1.1130129000829294,1.21492380513504,-0.1181641402795095
elastic_net_a1_l10.5,descriptors_plus_morgan_512,1.1130132848071694,1.2149243755116066,-0.11816519018036797
elastic_net_a1_l10.5,descriptors_plus_similarity_plus_morgan_512,1.1130132848071694,1.2149243755116066,-0.11816519018036797
elastic_net_a0.5_l10.2,descriptors_plus_similarity,1.1180255294958361,1.2179876369094187,-0.12381089200993811
elastic_net_a0.5_l10.5,similarity_summary,1.1242105263157895,1.2127669618289014,-0.11419753086419804
elastic_net_a0.5_l10.8,similarity_summary,1.1242105263157895,1.2127669618289014,-0.11419753086419804
elastic_net_a1_l10.5,similarity_summary,1.1242105263157895,1.2127669618289014,-0.11419753086419804
elastic_net_a1_l10.8,descriptors,1.1242105263157895,1.2127669618289014,-0.11419753086419804
elastic_net_a1_l10.8,descriptors_plus_similarity,1.1242105263157895,1.2127669618289014,-0.11419753086419804
elastic_net_a1_l10.8,similarity_summary,1.1242105263157895,1.2127669618289014,-0.11419753086419804
mean,descriptors,1.1242105263157895,1.2127669618289014,-0.11419753086419804
mean,descriptors_plus_morgan_1024,1.1242105263157895,1.2127669618289014,-0.11419753086419804
mean,descriptors_plus_morgan_2048,1.1242105263157895,1.2127669618289014,-0.11419753086419804
mean,descriptors_plus_morgan_512,1.1242105263157895,1.2127669618289014,-0.11419753086419804
mean,descriptors_plus_similarity,1.1242105263157895,1.2127669618289014,-0.11419753086419804
mean,descriptors_plus_similarity_plus_morgan_1024,1.1242105263157895,1.2127669618289014,-0.11419753086419804
mean,descriptors_plus_similarity_plus_morgan_2048,1.1242105263157895,1.2127669618289014,-0.11419753086419804
mean,descriptors_plus_similarity_plus_morgan_512,1.1242105263157895,1.2127669618289014,-0.11419753086419804
mean,morgan_1024,1.1242105263157895,1.2127669618289014,-0.11419753086419804
mean,morgan_2048,1.1242105263157895,1.2127669618289014,-0.11419753086419804
mean,morgan_512,1.1242105263157895,1.2127669618289014,-0.11419753086419804
mean,similarity_summary,1.1242105263157895,1.2127669618289014,-0.11419753086419804
elastic_net_a0.05_l10.5,descriptors_plus_similarity_plus_morgan_1024,1.1245717846598278,1.422192866108379,-0.5322317897409186
elastic_net_a0.05_l10.5,descriptors_plus_morgan_1024,1.1246386289374966,1.422232408464139,-0.5323169946357951
elastic_net_a1_l10.2,similarity_summary,1.1247777415496951,1.2135417247142137,-0.11562157135400897
elastic_net_a0.1_l10.8,descriptors,1.1261989135178823,1.2923757360827521,-0.26527541127839793
random_forest_n200_leaf2_feat0p5_depth6,descriptors_plus_similarity,1.127497835213032,1.2436108279614124,-0.17159218568594814
random_forest_n200_leaf2_feat0p5_depthnone,descriptors_plus_similarity,1.127497835213032,1.2436108279614124,-0.17159218568594814
random_forest_n200_leaf2_feat0p5_depth4,descriptors_plus_similarity,1.1276202036340846,1.2437982651201769,-0.1719453773028734
elastic_net_a0.01_l10.5,morgan_512,1.1277246118713582,1.445038510356197,-0.581853716924938
random_forest_n500_leaf2_feat0p5_depth6,descriptors_plus_similarity,1.128767896825396,1.242493187366877,-0.16948729794109707
random_forest_n500_leaf2_feat0p5_depthnone,descriptors_plus_similarity,1.128767896825396,1.242493187366877,-0.16948729794109707
elastic_net_a1_l10.8,descriptors_plus_morgan_1024,1.1288889354046419,1.2181632496938475,-0.12413498362067066
elastic_net_a1_l10.8,descriptors_plus_morgan_512,1.1288889354046419,1.2181632496938475,-0.12413498362067066
elastic_net_a1_l10.8,descriptors_plus_similarity_plus_morgan_1024,1.1288889354046419,1.2181632496938475,-0.12413498362067066
elastic_net_a1_l10.8,descriptors_plus_similarity_plus_morgan_512,1.1288889354046419,1.2181632496938475,-0.12413498362067066
elastic_net_a1_l10.8,morgan_1024,1.1288889354046419,1.2181632496938475,-0.12413498362067066
elastic_net_a1_l10.8,morgan_512,1.1288889354046419,1.2181632496938475,-0.12413498362067066
elastic_net_a1_l10.8,descriptors_plus_morgan_2048,1.1293143260800687,1.2186609826149242,-0.12505379856108356
elastic_net_a1_l10.8,descriptors_plus_similarity_plus_morgan_2048,1.1293143260800687,1.2186609826149242,-0.12505379856108356
elastic_net_a1_l10.8,morgan_2048,1.1293143260800687,1.2186609826149242,-0.12505379856108356
random_forest_n500_leaf2_feat0p5_depth4,descriptors_plus_similarity,1.1294272518796984,1.2428700364349012,-0.17019681818338417
elastic_net_a0.1_l10.8,descriptors_plus_similarity_plus_morgan_1024,1.1295836592792097,1.4264614292810602,-0.5414432596497378
elastic_net_a0.1_l10.8,descriptors_plus_morgan_1024,1.1295855372217078,1.4264708141818683,-0.5414635424830263
elastic_net_a1_l10.5,descriptors,1.1297281669654435,1.2191134629231044,-0.12588940288884465
elastic_net_a1_l10.5,descriptors_plus_similarity,1.1297281669654435,1.2191134629231044,-0.12588940288884465
random_forest_n200_leaf2_feat0p3_depth4,descriptors_plus_similarity,1.130115760233918,1.2411418155929386,-0.16694474448591223
random_forest_n200_leaf2_featsqrt_depth4,descriptors_plus_similarity,1.130115760233918,1.2411418155929386,-0.16694474448591223
random_forest_n200_leaf2_feat0p3_depth6,descriptors_plus_similarity,1.130888799081036,1.2419154101401948,-0.16839989395583554
random_forest_n200_leaf2_feat0p3_depthnone,descriptors_plus_similarity,1.130888799081036,1.2419154101401948,-0.16839989395583554
random_forest_n200_leaf2_featsqrt_depth6,descriptors_plus_similarity,1.130888799081036,1.2419154101401948,-0.16839989395583554
random_forest_n200_leaf2_featsqrt_depthnone,descriptors_plus_similarity,1.130888799081036,1.2419154101401948,-0.16839989395583554
elastic_net_a1_l10.2,descriptors,1.1359054449017199,1.2252435673199364,-0.13724055616786535
elastic_net_a1_l10.2,descriptors_plus_similarity,1.1359054449017199,1.2252435673199364,-0.13724055616786535
elastic_net_a0.5_l10.8,descriptors,1.135906299535076,1.2287933005513396,-0.1438396495831784
elastic_net_a0.5_l10.8,descriptors_plus_similarity,1.135906299535076,1.2287933005513396,-0.1438396495831784
elastic_net_a0.1_l10.8,descriptors_plus_similarity,1.1359730517371112,1.304943652473397,-0.2900038169757493
elastic_net_a0.1_l10.5,morgan_1024,1.1363975940575353,1.4206649384536119,-0.5289412631412935
elastic_net_a0.01_l10.5,descriptors_plus_similarity_plus_morgan_1024,1.1365743878522672,1.437743724331419,-0.5659231265270079
elastic_net_a0.01_l10.5,descriptors_plus_morgan_1024,1.1365990171904343,1.4377436761880478,-0.5659230216559994
elastic_net_a0.5_l10.5,descriptors,1.1385430825426028,1.2326852419273433,-0.15109686176709403
elastic_net_a0.5_l10.5,descriptors_plus_similarity,1.1385430825426028,1.2326852419273433,-0.15109686176709403
elastic_net_a0.5_l10.2,similarity_summary,1.1391784763788808,1.229613944268752,-0.14536797541278101
knn_k5_uniform,descriptors,1.1433684210526318,1.308462014009296,-0.2969693566379681
elastic_net_a0.1_l10.8,morgan_1024,1.1486794147379578,1.4425550856719906,-0.5764212819029046
elastic_net_a0.1_l10.8,similarity_summary,1.151273400734381,1.2433300197407764,-0.17106315270202588
knn_k5_distance,descriptors_plus_similarity,1.1601439174219952,1.3089128510708505,-0.2978632650308992
elastic_net_a0.1_l10.5,similarity_summary,1.1610135287611527,1.2548966676286117,-0.1929532068205917
elastic_net_a0.1_l10.5,descriptors,1.1632999901244088,1.3327268194921702,-0.34551874283299266
elastic_net_a0.05_l10.5,morgan_1024,1.1703570042346119,1.4677733422873347,-0.6320199692258819
elastic_net_a0.1_l10.2,descriptors,1.1720410241205055,1.355705638878757,-0.39231749988635745
elastic_net_a0.05_l10.8,similarity_summary,1.175956070505186,1.2715160857147043,-0.2247605646855524
elastic_net_a0.05_l10.8,descriptors_plus_similarity_plus_morgan_1024,1.1809673650526322,1.5060417024728732,-0.7182306915867949
elastic_net_a0.05_l10.8,descriptors_plus_morgan_1024,1.1809772942263626,1.5060880551188076,-0.7183364599256024
elastic_net_a0.1_l10.5,descriptors_plus_similarity,1.1826814885319215,1.354016507809186,-0.38885016660610905
elastic_net_a0.01_l10.5,morgan_1024,1.1895185481072361,1.498936640827082,-0.702056720081331
elastic_net_a0.1_l10.2,similarity_summary,1.1939725534148575,1.2887074123223274,-0.2581028027033969
elastic_net_a0.05_l10.5,similarity_summary,1.1972995602817302,1.292800925126424,-0.2661080944129679
elastic_net_a0.05_l10.8,morgan_1024,1.1994310533605361,1.5280230360530895,-0.7687533689355897
elastic_net_a0.05_l10.2,descriptors,1.203101682415052,1.4389017077171729,-0.5684465848733375
elastic_net_a0.05_l10.5,descriptors,1.210478442242237,1.4105936863499786,-0.5073404307742269
elastic_net_a0.05_l10.8,descriptors,1.2132985111402577,1.3933818902920267,-0.4707802870060027
elastic_net_a0.01_l10.8,descriptors_plus_similarity_plus_morgan_1024,1.2197525315998952,1.5529425751267227,-0.8269146994304775
elastic_net_a0.01_l10.8,descriptors_plus_morgan_1024,1.2199578485058236,1.5531217241639423,-0.827336233224427
elastic_net_a0.05_l10.2,similarity_summary,1.221304004929503,1.3179094671925256,-0.3157659168065563
elastic_net_a0.1_l10.2,descriptors_plus_similarity,1.2253477233556531,1.4005957040396684,-0.48604875000933667
knn_k3_distance,descriptors_plus_similarity,1.2284409046441835,1.445218658121654,-0.5822481495622331
elastic_net_a0.01_l10.8,morgan_1024,1.2352877461850853,1.5901539697344318,-0.9155162138065196
elastic_net_a0.05_l10.8,descriptors_plus_similarity,1.2367020456172384,1.42284083880511,-0.5336283240169313
random_forest_n200_leaf1_feat0p3_depth6,similarity_summary,1.2433563836675026,1.4305757936344305,-0.5503480997227812
random_forest_n200_leaf1_feat0p5_depth6,similarity_summary,1.2433563836675026,1.4305757936344305,-0.5503480997227812
random_forest_n200_leaf1_featsqrt_depth6,similarity_summary,1.2433563836675026,1.4305757936344305,-0.5503480997227812
elastic_net_a0.01_l10.8,similarity_summary,1.2455556559380818,1.3456596716755922,-0.3717594198994181
random_forest_n500_leaf1_feat0p3_depth6,similarity_summary,1.2457928203842972,1.4263525366166323,-0.5412079284259745
random_forest_n500_leaf1_feat0p5_depth6,similarity_summary,1.2457928203842972,1.4263525366166323,-0.5412079284259745
random_forest_n500_leaf1_featsqrt_depth6,similarity_summary,1.2457928203842972,1.4263525366166323,-0.5412079284259745
knn_k5_uniform,descriptors_plus_similarity,1.2462105263157894,1.3615638841149964,-0.4043764012453086
random_forest_n200_leaf1_feat0p3_depthnone,similarity_summary,1.2466657894736846,1.4338260326740073,-0.5574008210059416
random_forest_n200_leaf1_feat0p5_depthnone,similarity_summary,1.2466657894736846,1.4338260326740073,-0.5574008210059416
random_forest_n200_leaf1_featsqrt_depthnone,similarity_summary,1.2466657894736846,1.4338260326740073,-0.5574008210059416
random_forest_n500_leaf1_feat0p3_depthnone,similarity_summary,1.247153684210529,1.4289210297504749,-0.5467635622163407
random_forest_n500_leaf1_feat0p5_depthnone,similarity_summary,1.247153684210529,1.4289210297504749,-0.5467635622163407
random_forest_n500_leaf1_featsqrt_depthnone,similarity_summary,1.247153684210529,1.4289210297504749,-0.5467635622163407
elastic_net_a0.01_l10.5,similarity_summary,1.2488932287628192,1.3495259072392647,-0.37965318979439266
elastic_net_a0.01_l10.2,similarity_summary,1.2520335324179672,1.353210680977328,-0.38719754318231137
random_forest_n500_leaf1_feat0p3_depth4,similarity_summary,1.2553068631310234,1.4227100255781722,-0.5333463393532054
random_forest_n500_leaf1_feat0p5_depth4,similarity_summary,1.2553068631310234,1.4227100255781722,-0.5333463393532054
random_forest_n500_leaf1_featsqrt_depth4,similarity_summary,1.2553068631310234,1.4227100255781722,-0.5333463393532054
random_forest_n200_leaf1_feat0p3_depth4,similarity_summary,1.2563304248018077,1.4301538384507628,-0.5494336694022115
random_forest_n200_leaf1_feat0p5_depth4,similarity_summary,1.2563304248018077,1.4301538384507628,-0.5494336694022115
random_forest_n200_leaf1_featsqrt_depth4,similarity_summary,1.2563304248018077,1.4301538384507628,-0.5494336694022115
elastic_net_a0.05_l10.5,descriptors_plus_similarity,1.2604669882808566,1.4594246436031653,-0.6135069027066702
random_forest_n200_leaf2_feat0p3_depth6,similarity_summary,1.2654930231829578,1.3861751657096661,-0.45560555621498144
random_forest_n200_leaf2_feat0p3_depthnone,similarity_summary,1.2654930231829578,1.3861751657096661,-0.45560555621498144
random_forest_n200_leaf2_feat0p5_depth6,similarity_summary,1.2654930231829578,1.3861751657096661,-0.45560555621498144
random_forest_n200_leaf2_feat0p5_depthnone,similarity_summary,1.2654930231829578,1.3861751657096661,-0.45560555621498144
random_forest_n200_leaf2_featsqrt_depth6,similarity_summary,1.2654930231829578,1.3861751657096661,-0.45560555621498144
random_forest_n200_leaf2_featsqrt_depthnone,similarity_summary,1.2654930231829578,1.3861751657096661,-0.45560555621498144
random_forest_n200_leaf2_feat0p3_depth4,similarity_summary,1.265785101294904,1.3861893125353357,-0.4556352671831694
random_forest_n200_leaf2_feat0p5_depth4,similarity_summary,1.265785101294904,1.3861893125353357,-0.4556352671831694
random_forest_n200_leaf2_featsqrt_depth4,similarity_summary,1.265785101294904,1.3861893125353357,-0.4556352671831694
random_forest_n500_leaf2_feat0p3_depth6,similarity_summary,1.2707941094402686,1.391033662684503,-0.4658271343005722
random_forest_n500_leaf2_feat0p3_depthnone,similarity_summary,1.2707941094402686,1.391033662684503,-0.4658271343005722
random_forest_n500_leaf2_feat0p5_depth6,similarity_summary,1.2707941094402686,1.391033662684503,-0.4658271343005722
random_forest_n500_leaf2_feat0p5_depthnone,similarity_summary,1.2707941094402686,1.391033662684503,-0.4658271343005722
random_forest_n500_leaf2_featsqrt_depth6,similarity_summary,1.2707941094402686,1.391033662684503,-0.4658271343005722
random_forest_n500_leaf2_featsqrt_depthnone,similarity_summary,1.2707941094402686,1.391033662684503,-0.4658271343005722
random_forest_n500_leaf2_feat0p3_depth4,similarity_summary,1.2715311487050969,1.3912922094725462,-0.46637208174202804
random_forest_n500_leaf2_feat0p5_depth4,similarity_summary,1.2715311487050969,1.3912922094725462,-0.46637208174202804
random_forest_n500_leaf2_featsqrt_depth4,similarity_summary,1.2715311487050969,1.3912922094725462,-0.46637208174202804
elastic_net_a0.05_l10.2,descriptors_plus_similarity,1.297562610482086,1.5170171210197831,-0.7433654760722108
knn_k3_uniform,similarity_summary,1.324561403508772,1.4797767335941425,-0.6588223043512043
knn_k5_uniform,similarity_summary,1.3269473684210527,1.4188397038648015,-0.5250150963066298
knn_k3_uniform,descriptors_plus_similarity,1.3631578947368421,1.5357242990872475,-0.7866273947252602
knn_k5_distance,similarity_summary,1.379471750001152,1.5527719474777355,-0.8265132614893549
elastic_net_a0.01_l10.8,descriptors,1.4525601659298664,1.79800483163674,-1.449002259255777
elastic_net_a0.01_l10.5,descriptors,1.4678350905181552,1.7959709847683727,-1.4434649232360703
elastic_net_a0.01_l10.2,descriptors,1.47365119429748,1.79385050656789,-1.4376983987273886
knn_k3_distance,similarity_summary,1.4742482061512412,1.6593209665194986,-1.0857789418172406
elastic_net_a0.01_l10.8,descriptors_plus_similarity,1.6658281842920994,1.9943130735905057,-2.0129654346480126
elastic_net_a0.01_l10.5,descriptors_plus_similarity,1.6933238672529434,2.002025644947897,-2.036314471078391
elastic_net_a0.01_l10.2,descriptors_plus_similarity,1.7126936279250438,2.00587908118072,-2.0480141257340327
knn_k1_distance,similarity_summary,1.8778947368421057,2.0911089981407622,-2.3125376148590973
knn_k1_uniform,similarity_summary,1.8778947368421057,2.0911089981407622,-2.3125376148590973
